Supergroup_Domain;Phylum;Class;Order;Family;Genus;Traits
Bacteria;Chloroflexi;Ardenticatenia;Ardenticatenia_X;Ardenticatenia_XX;Ardenticatenia_XXX;free-living
Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea;free-living
Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Caldilineaceae_X;free-living
Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Litorilinea;free-living
Bacteria;Chloroflexi;Chloroflexi_X;Chloroflexi_XX;Chloroflexi_XXX;Chloroflexi_XXXX;free-living
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Candidatus Chloroploca;free-living
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexus;free-living
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloronema;free-living
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexales_X;Candidatus Chlorothrix;free-living
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexales_X;Chloroflexales_XX;free-living
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Oscillochloridaceae;Oscillochloris;free-living
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus;free-living
Bacteria;Chloroflexi;Chloroflexia;Herpetosiphonales;Herpetosiphonaceae;Herpetosiphon;free-living
Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;Kallotenuales_X;Kallotenuales_XX;free-living
Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidia_X;Dehalococcoidia_XX;Dehalococcoidia_XXX;free-living
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacterales_X;Ktedonobacterales_XX;free-living
Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae;Nitrolancea;free-living
Bacteria;Chloroflexi;Thermomicrobia;Thermomicrobia_X;Thermomicrobia_XX;Thermomicrobia_XXX;free-living
Bacteria;Cloacimonetes;Cloacimonetes_X;Cloacimonetes_XX;Cloacimonetes_XXX;Candidatus Cloacamonas;free-living
Bacteria;Cloacimonetes;Cloacimonetes_X;Cloacimonetes_XX;Cloacimonetes_XXX;Cloacimonetes_XXXX;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Arthronema;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Calothrix;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Chamaesiphon;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Chlorogloeopsis;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Chroococcidiopsis;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Cyanobacteria_XXXX;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Cyanobacterium;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Geitlerinema;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Gloeocalita;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Leptolyngbya;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Lyngbya;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Microcoleus;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Microcystis;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Phormidium;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Planktothrix;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Prochlorococcus;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Synechococcus;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Trichodesmium;free-living
Bacteria;Cyanobacteria;Cyanobacteria_X;Cyanobacteria_XX;Cyanobacteria_XXX;Tychonema;free-living
Bacteria;Cyanobacteria;Melainabacteria;Caenarcaniphilales;Caenarcaniphilales_X;Caenarcaniphilales_XX;free-living
Bacteria;Cyanobacteria;Melainabacteria;Gastranaerophilales;Gastranaerophilales_X;Gastranaerophilales_XX;free-living
Bacteria;Cyanobacteria;Melainabacteria;Obscuribacterales;Obscuribacterales_X;Obscuribacterales_XX;free-living
Bacteria;Cyanobacteria;Melainabacteria;Vampirovibrionales;Vampirovibrionales_X;Vampirovibrionales_XX;free-living
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Calditerrivibrio;free-living
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Denitrovibrio;free-living
Bacteria;Deferribacteres;Deferribacteres;Deferribacteres_X;Deferribacteres_XX;Caldithrix;free-living
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinobacterium;free-living
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcaceae_X;free-living
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;free-living
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Trueperaceae;Truepera;free-living
Bacteria;Deinococcus-Thermus;Deinococci;Deinococci_X;Deinococci_XX;Deinococci_XXX;free-living
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Meiothermus;free-living
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;free-living
Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobia_X;Elusimicrobia_XX;Candidatus Endomicrobium;free-living
Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobia_X;Elusimicrobia_XX;Elusimicrobia_XXX;free-living
Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae;Elusimicrobium;free-living
Bacteria;Fibrobacteres;Chitinivibrionia;Chitinivibrionia_X;Chitinivibrionia_XX;Chitinivibrionia_XXX;free-living
Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter;free-living
Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacteraceae_X;free-living
Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacterales_X;Fibrobacterales_XX;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Aeribacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anaerobacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillaceae_X;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;parasite
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Gracilibacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Halobacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Ureibacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Vulcanibacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillales_X;Bacillales_XX;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillales_X;Exiguobacterium;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillales_X;Gemella;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria;parasite
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Aneurinibacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Desulfuribacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Saccharibacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Chryseomicrobium;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Jeotgalibacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Kurthia;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Paenisporosarcina;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcaceae_X;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planomicrobium;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Psychrobacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Sporosarcina;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Macrococcus;free-living
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;free-living
Bacteria;Firmicutes;Bacilli;Bacilli_X;Bacilli_XX;Bacilli_XXX;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcaceae_X;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerosphaera;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Dolosicoccus;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Ignavigranum;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopococcus;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacteriaceae_X;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Desemzia;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Lacticigenium;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Trichococcus;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;parasite
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillales_X;Lactobacillales_XX;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Fructobacillus;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Weissella;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;free-living
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;free-living
Bacteria;Firmicutes;Clostridia;Clostridia_X;Clostridia_XX;Clostridia_XXX;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Caldicoprobacteraceae;Caldicoprobacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Catabacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenella;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae_X;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Alkaliphilus;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridiaceae_X;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;parasite
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Fonticella;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Natronincola;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Proteiniclasticum;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Salimesophilobacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Sarcina;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Acidaminobacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Anaerococcus;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Anaerovorax;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Clostridiales_XX;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Ezakiella;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Finegoldia;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Fusibacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Gallicola;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Gottschalkia;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Guggenheimella;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Mogibacterium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Peptoniphilus;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Sedimentibacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Soehngenia;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Tepidimicrobium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_X;Tissierella;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Defluviitaleaceae;Defluviitaleaceae_X;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Acetobacterium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Anaerofustis;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacteriaceae_X;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Pseudoramibacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Gracilibacteraceae;Gracilibacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Gracilibacteraceae;Gracilibacteraceae_X;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Gracilibacteraceae;Lutispora;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetitomaculum;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerosporobacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerostipes;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyrivibrio;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Cellulosilyticum;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Epulopiscium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Fusicatenibacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Hespellia;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Howardella;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Hungatella;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoanaerobaculum;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospira;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_X;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Mobilitalea;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Moryella;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Natranaerovirga;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Oribacterium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Shuttleworthia;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Tyzzerella;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Cryptanaerobacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Dehalobacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Dehalobacterium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfosporosinus;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfotomaculum;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfurispora;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Pelotomaculum;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcaceae_X;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Acetoanaerobium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Intestinibacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptoclostridium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptostreptococcaceae_X;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptostreptococcus;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Proteocatella;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Romboutsia;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Terrisporobacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Acetanaerobacterium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerobacterium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerofilum;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Candidatus Soleaferrea;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ethanoligenens;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Fastidiosipila;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Hydrogenoanaerobacterium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Intestinimonas;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillospira;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Papillibacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_X;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Saccharofermentans;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Sporobacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Syntrophomonadaceae;Dethiobacter;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Syntrophomonadaceae;Pelospora;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Syntrophomonadaceae;Syntrophomonadaceae_X;free-living
Bacteria;Firmicutes;Clostridia;Clostridiales;Syntrophomonadaceae;Syntrophomonas;free-living
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Gelria;free-living
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales_X;Caldicellulosiruptor;free-living
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermodesulfobiaceae;Coprothermobacter;free-living
