"";"Domain";"Phylum";"Class";"Order";"Family";"Genus";"Species";"AD_DNF";"AD_EFF";"AD_INF";"AD_NFC";"AH_DNF";"AH_EFF";"AH_INF";"AH_NFC";"BE_EFF";"BE_INF";"BE_NFC";"EM_DNF";"EM_EFF";"EM_INF";"EM_NFC";"FD_DNF";"FD_EFF";"FD_INF";"FD_NFC";"FR_DNF";"FR_EFF";"FR_INF";"FR_NFC";"MN_DNF";"MN_EFF";"MN_INF";"MN_NFC";"TE_DNF";"TE_EFF";"TE_INF";"TE_NFC";"TG_DNF";"TG_EFF";"TG_INF";"TG_NFC";"TU_DNF";"TU_EFF";"TU_INF";"TU_NFC";"WT_DNF";"WT_EFF";"WT_INF";"WT_NFC";"ZR_DNF";"ZR_EFF";"ZR_INF";"ZR_NFC"
"76";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanosarcinales";"Methanosarcinaceae";"Methanosarcina";"uncultured|methanogenic|archaeon";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanosarcinales";"Methanosarcinaceae";"Methanosarcina";"uncultured|Methanosarcinaceae|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"78";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanosarcinales";"Methanosarcinaceae";"Methanosarcina";"unidentified|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"79";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanosarcinales";"Methanosarcinaceae";"uncultured";"uncultured|archaeon";6;5;25;12;0;3;5;4;1;0;0;0;0;0;0;1;0;1;0;0;9;0;0;2;0;0;0;0;0;9;3;0;0;1;7;0;0;5;0;4;2;0;1;1;0;1;1
"80";"Archaea";"Euryarchaeota";"Thermoplasmata";"014H09-A-SD-P15";"uncultured|archaeon";"uncultured|archaeon";"uncultured|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"81";"Archaea";"Euryarchaeota";"Thermoplasmata";"014H09-A-SD-P15";"uncultured|bacterium";"uncultured|bacterium";"uncultured|bacterium";0;2;2;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0
"82";"Archaea";"Euryarchaeota";"Thermoplasmata";"Thermoplasmatales";"Marine|Benthic|Group|D|and|DHVEG-1";"uncultured|methanogenic|archaeon";"uncultured|methanogenic|archaeon";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"83";"Archaea";"Euryarchaeota";"Thermoplasmata";"Thermoplasmatales";"Terrestrial|Miscellaneous|Gp(TMEG)";"uncultured|archaeon";"uncultured|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
"84";"Archaea";"Euryarchaeota";"Thermoplasmata";"Thermoplasmatales";"Thermoplasmatales|Incertae|Sedis";"archaeon|PY-11";"archaeon|PY-11";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"85";"Archaea";"Euryarchaeota";"Thermoplasmata";"Thermoplasmatales";"Thermoplasmatales|Incertae|Sedis";"Candidatus|Methanogranum";"uncultured|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"86";"Archaea";"Euryarchaeota";"Thermoplasmata";"Thermoplasmatales";"Thermoplasmatales|Incertae|Sedis";"Candidatus|Methanoplasma";"archaeon|PY-5";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"87";"Archaea";"Euryarchaeota";"Thermoplasmata";"Thermoplasmatales";"Thermoplasmatales|Incertae|Sedis";"Candidatus|Methanoplasma";"uncultured|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"88";"Archaea";"Euryarchaeota";"Thermoplasmata";"Thermoplasmatales";"Thermoplasmatales|Incertae|Sedis";"Candidatus|Methanoplasma";"uncultured|Methanoplasmatales|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"89";"Archaea";"Euryarchaeota";"Thermoplasmata";"Thermoplasmatales";"Thermoplasmatales|Incertae|Sedis";"Candidatus|Methanoplasma";"uncultured|Thermogymnomonas|sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"90";"Archaea";"Euryarchaeota";"Thermoplasmata";"Thermoplasmatales";"Thermoplasmatales|Incertae|Sedis";"Methanomassiliicoccus";"uncultured|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"91";"Archaea";"Euryarchaeota";"Thermoplasmata";"Thermoplasmatales";"Thermoplasmatales|Incertae|Sedis";"uncultured|archaeon";"uncultured|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"92";"Archaea";"Euryarchaeota";"Thermoplasmata";"Thermoplasmatales";"Thermoplasmatales|Incertae|Sedis";"uncultured|Thermoplasmata|archaeon";"uncultured|Thermoplasmata|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"93";"Archaea";"Euryarchaeota";"Thermoplasmata";"uncultured|archaeon";"uncultured|archaeon";"uncultured|archaeon";"uncultured|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"94";"Archaea";"Euryarchaeota";"Thermoplasmata";"WCHA1-57";"uncultured|archaeon";"uncultured|archaeon";"uncultured|archaeon";1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0
"95";"Archaea";"Euryarchaeota";"Thermoplasmata";"WCHA1-57";"uncultured|euryarchaeote";"uncultured|euryarchaeote";"uncultured|euryarchaeote";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"96";"Archaea";"Miscellaneous|Crenarchaeotic|Group";"uncultured|archaeon";"uncultured|archaeon";"uncultured|archaeon";"uncultured|archaeon";"uncultured|archaeon";2;2;7;1;2;0;3;2;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"97";"Archaea";"Miscellaneous|Crenarchaeotic|Group";"uncultured|bacterium";"uncultured|bacterium";"uncultured|bacterium";"uncultured|bacterium";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"98";"Archaea";"Woesearchaeota|(DHVEG-6)";"uncultured|archaeon";"uncultured|archaeon";"uncultured|archaeon";"uncultured|archaeon";"uncultured|archaeon";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;1;0;1;1;0;0;7;0;1;0;2;0;0;0;0;0;0;0;1;0;0
"99";"Archaea";"Woesearchaeota|(DHVEG-6)";"uncultured|euryarchaeote";"uncultured|euryarchaeote";"uncultured|euryarchaeote";"uncultured|euryarchaeote";"uncultured|euryarchaeote";0;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;3;12;0;0;0;4;0;2;0;42;2;11;0;2;0;1;0;0;0;12;1;15;0;4
"100";"Archaea";"Woesearchaeota|(DHVEG-6)";"Nanoarchaeota|archaeon|SCGC|AAA011-D5";"Nanoarchaeota|archaeon|SCGC|AAA011-D5";"Nanoarchaeota|archaeon|SCGC|AAA011-D5";"Nanoarchaeota|archaeon|SCGC|AAA011-D5";"Nanoarchaeota|archaeon|SCGC|AAA011-D5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"101";"Archaea";"Woesearchaeota|(DHVEG-6)";"uncultured|archaeon|BURTON-41";"uncultured|archaeon|BURTON-41";"uncultured|archaeon|BURTON-41";"uncultured|archaeon|BURTON-41";"uncultured|archaeon|BURTON-41";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"102";"Archaea";"Woesearchaeota|(DHVEG-6)";"uncultured|archaeon|WCHD3-30";"uncultured|archaeon|WCHD3-30";"uncultured|archaeon|WCHD3-30";"uncultured|archaeon|WCHD3-30";"uncultured|archaeon|WCHD3-30";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"103";"Archaea";"Woesearchaeota|(DHVEG-6)";"archaeon|GW2011_AR13";"archaeon|GW2011_AR13";"archaeon|GW2011_AR13";"archaeon|GW2011_AR13";"archaeon|GW2011_AR13";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"104";"Archaea";"Woesearchaeota|(DHVEG-6)";"Euryarchaeota|archaeon|SCGC|AAA286-E23";"Euryarchaeota|archaeon|SCGC|AAA286-E23";"Euryarchaeota|archaeon|SCGC|AAA286-E23";"Euryarchaeota|archaeon|SCGC|AAA286-E23";"Euryarchaeota|archaeon|SCGC|AAA286-E23";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"105";"Archaea";"Woesearchaeota|(DHVEG-6)";"archaeon|GW2011_AR18";"archaeon|GW2011_AR18";"archaeon|GW2011_AR18";"archaeon|GW2011_AR18";"archaeon|GW2011_AR18";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"106";"Archaea";"Diapherotrites";"Diapherotrites|Incertae|Sedis";"Unknown|Order";"Unknown|Family";"Candidatus|Iainarchaeum";"uncultured|prokaryote";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"107";"Archaea";"Thaumarchaeota";"South|African|Gold|Mine|Gp|1(SAGMCG-1)";"uncultured|archaeon";"uncultured|archaeon";"uncultured|archaeon";"uncultured|archaeon";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"108";"Archaea";"Thaumarchaeota";"Soil|Crenarchaeotic|Group(SCG)";"uncultured|archaeon";"uncultured|archaeon";"uncultured|archaeon";"uncultured|archaeon";0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"109";"Archaea";"Thaumarchaeota";"Soil|Crenarchaeotic|Group(SCG)";"uncultured|euryarchaeote";"uncultured|euryarchaeote";"uncultured|euryarchaeote";"uncultured|euryarchaeote";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"110";"Archaea";"Thaumarchaeota";"Sc-EA05";"uncultured|euryarchaeote";"uncultured|euryarchaeote";"uncultured|euryarchaeote";"uncultured|euryarchaeote";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"111";"Archaea";"Thaumarchaeota";"Marine|Group|I";"Unknown|Order";"Unknown|Family";"Candidatus|Nitrosopumilus";"uncultured|marine|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"112";"Bacteria";"Acidobacteria";"Acidobacteria";"Acidobacteriales";"Acidobacteriaceae|(Subgroup|1)";"Candidatus|Koribacter";"uncultured|Acidobacteria|bacterium";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"113";"Bacteria";"Acidobacteria";"Acidobacteria";"Acidobacteriales";"Acidobacteriaceae|(Subgroup|1)";"Candidatus|Koribacter";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"114";"Bacteria";"Acidobacteria";"Acidobacteria";"Acidobacteriales";"Acidobacteriaceae|(Subgroup|1)";"Granulicella";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"115";"Bacteria";"Acidobacteria";"Acidobacteria";"Acidobacteriales";"Acidobacteriaceae|(Subgroup|1)";"Telmatobacter";"uncultured|bacterium";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"116";"Bacteria";"Acidobacteria";"Acidobacteria";"Acidobacteriales";"Acidobacteriaceae|(Subgroup|1)";"uncultured";"uncultured|Acidobacteria|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"117";"Bacteria";"Acidobacteria";"Acidobacteria";"Acidobacteriales";"Acidobacteriaceae|(Subgroup|1)";"uncultured";"uncultured|bacterium";0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;5;2;3;0;4;0;0;0;4;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0
"118";"Bacteria";"Acidobacteria";"Acidobacteria";"AT-s3-28";"uncultured|bacterium";"uncultured|bacterium";"uncultured|bacterium";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"119";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|11";"uncultured|bacterium|KM3-18-F8";"uncultured|bacterium|KM3-18-F8";"uncultured|bacterium|KM3-18-F8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"120";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|12";"uncultured|bacterium";"uncultured|bacterium";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"121";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|13";"uncultured|bacterium";"uncultured|bacterium";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"122";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|15";"uncultured|bacterium";"uncultured|bacterium";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"123";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|15";"uncultured|bacterium|246";"uncultured|bacterium|246";"uncultured|bacterium|246";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"124";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|17";"uncultured|Acidobacteria|bacterium";"uncultured|Acidobacteria|bacterium";"uncultured|Acidobacteria|bacterium";0;0;0;0;3;0;0;1;0;1;0;6;0;2;4;9;0;2;6;0;0;0;0;0;0;0;0;4;0;0;8;12;1;0;5;7;2;0;7;9;5;2;3;15;0;0;16
"125";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|17";"uncultured|Acidobacteriales|bacterium";"uncultured|Acidobacteriales|bacterium";"uncultured|Acidobacteriales|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"126";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|17";"uncultured|bacterium";"uncultured|bacterium";"uncultured|bacterium";0;0;0;0;15;0;2;7;0;0;0;7;0;4;5;18;0;3;16;0;0;0;0;1;0;0;0;7;0;0;13;24;0;0;12;12;0;0;23;21;7;0;16;36;7;0;41
"127";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|17";"uncultured|bacterium|293";"uncultured|bacterium|293";"uncultured|bacterium|293";0;0;0;0;2;0;0;0;0;0;0;1;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;0;0;0;1;0;0;1;1;0;0;2
"128";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|17";"uncultured|soil|bacterium";"uncultured|soil|bacterium";"uncultured|soil|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"129";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|18";"uncultured|Acidobacteria|bacterium";"uncultured|Acidobacteria|bacterium";"uncultured|Acidobacteria|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"130";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|18";"uncultured|bacterium";"uncultured|bacterium";"uncultured|bacterium";0;0;2;0;0;0;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0
"131";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|2";"uncultured|bacterium";"uncultured|bacterium";"uncultured|bacterium";0;0;1;0;0;0;0;0;0;1;4;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;2;0;4;17;1;0;14;0;3;1;2;4;2;0;1
"132";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|21";"uncultured|bacterium";"uncultured|bacterium";"uncultured|bacterium";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"133";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"Elev-16S-1166";"Acidobacterium|sp.|WY65";"Acidobacterium|sp.|WY65";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"134";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"Elev-16S-1166";"uncultured|Acidobacterium|sp";"uncultured|Acidobacterium|sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0
"135";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"Elev-16S-1166";"uncultured|bacterium";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;3;0;0;7
"136";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"Elev-16S-1166";"uncultured|prokaryote";"uncultured|prokaryote";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"137";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"Elev-16S-1166";"uncultured|soil|bacterium";"uncultured|soil|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"138";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"PAUC26f";"uncultured|bacterium";"uncultured|bacterium";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"139";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"SJA-149";"uncultured|Acidobacteria|bacterium";"uncultured|Acidobacteria|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;4;0;0;1
"140";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"SJA-149";"uncultured|Acidobacterium|sp";"uncultured|Acidobacterium|sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
"141";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"SJA-149";"uncultured|bacterium";"uncultured|bacterium";10;4;2;2;4;0;2;1;2;0;2;3;4;1;2;8;10;0;4;0;0;0;0;9;6;0;7;0;3;0;6;0;2;0;10;17;1;0;13;0;1;0;1;26;0;0;23
"142";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"Unknown|Family";"Bryobacter";"uncultured|Acidobacteria|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;1;0
"143";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"Unknown|Family";"Bryobacter";"uncultured|Acidobacterium|sp";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"144";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"Unknown|Family";"Bryobacter";"uncultured|bacterium";1;0;0;0;1;0;2;1;0;0;1;3;4;1;1;3;0;0;2;0;0;0;0;2;0;2;1;3;0;0;5;1;18;0;12;8;5;0;12;6;2;2;3;13;0;0;12
"145";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"Unknown|Family";"Bryobacter";"uncultured|prokaryote";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"146";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"Unknown|Family";"Bryobacter";"uncultured|soil|bacterium";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
"147";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"Unknown|Family";"Candidatus|Solibacter";"Candidatus|Solibacter|usitatus|Ellin6076";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"148";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"Unknown|Family";"Candidatus|Solibacter";"uncultured|Acidobacteria|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"149";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|3";"Unknown|Family";"Candidatus|Solibacter";"uncultured|bacterium";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
"150";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|4";"11-24";"uncultured|Acidobacteria|bacterium";"uncultured|Acidobacteria|bacterium";0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;2;0;4;2;1;0;0;0;0;3
"151";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup|4";"11-24";"uncultured|bacterium";"uncultured|bacterium";2;0;0;0;2;0;0;0;0;0;2;8;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;13;0;0;0;2;0;7;0;11;9;2;0;2;0;0;4
