"";"Supergroup";"Phylum";"Class";"Order";"Family";"Genus";"Species";"AD_DNF";"AD_EFF";"AD_INF";"AD_NFC";"AH_DNF";"AH_EFF";"AH_INF";"AH_NFC";"BE_EFF";"BE_INF";"BE_NFC";"EM_DNF";"EM_EFF";"EM_INF";"EM_NFC";"FD_DNF";"FD_EFF";"FD_INF";"FD_NFC";"FR_DNF";"FR_EFF";"FR_INF";"FR_NFC";"MN_DNF";"MN_EFF";"MN_INF";"MN_NFC";"TE_DNF";"TE_EFF";"TE_INF";"TE_NFC";"TG_DNF";"TG_EFF";"TG_INF";"TG_NFC";"TU_DNF";"TU_EFF";"TU_INF";"TU_NFC";"WT_DNF";"WT_EFF";"WT_INF";"WT_NFC";"ZR_DNF";"ZR_EFF";"ZR_NFC";"ZR~R1_INF";"ZR~R2_INF";"ZR~R3_INF"
"83";"Alveolata";"Ciliophora";"Litostomatea";"Haptoria_6";"Lacrymariidae";"Lacrymaria";"Lacrymaria_sp";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"84";"Alveolata";"Ciliophora";"Litostomatea";"Haptoria_6";"Lacrymariidae";"Lacrymariidae_X";"Lacrymariidae_X_sp";0;0;0;0;2;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"85";"Alveolata";"Ciliophora";"Litostomatea";"Haptoria_7";"Spathidiida";"Arcuospathidium_2";"Arcuospathidium_muscorum";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"86";"Alveolata";"Ciliophora";"Litostomatea";"Litostomatea_X";"Litostomatea_XX";"Epispathidium_2";"Epispathidium_terricola";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"87";"Alveolata";"Ciliophora";"Litostomatea";"Litostomatea_X";"Litostomatea_XX";"Litostomatea_XXX";"Litostomatea_XXX_sp";15;1;2;1;5;18;4;15;0;0;0;0;0;0;0;1;6;0;4;0;0;0;0;3;0;0;1;1;5;0;1;1;0;0;0;0;2;0;1;0;0;0;3;0;0;0;1;2;1
"88";"Alveolata";"Ciliophora";"Litostomatea";"Litostomatea_X";"Litostomatea_XX";"Pseudoholophrya";"Pseudoholophrya_terricola";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"89";"Alveolata";"Ciliophora";"Litostomatea";"Litostomatea_X";"Litostomatea_XX";"Trachelophyllum";"Trachelophyllum_brachypharynx";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"90";"Alveolata";"Ciliophora";"Litostomatea";"Rhynchostomatia";"Dileptidae";"Dileptidae_X";"Dileptidae_X_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"91";"Alveolata";"Ciliophora";"Litostomatea";"Trichostomatia";"Amylovoracidae";"Amylovoracidae_X";"Amylovoracidae_X_sp";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"92";"Alveolata";"Ciliophora";"Litostomatea";"Trichostomatia";"Balantidiidae_2";"Neobalantidium";"Neobalantidium_coli";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"93";"Alveolata";"Ciliophora";"Litostomatea";"Trichostomatia";"Buetschliidae";"Alloiozona";"Alloiozona_trizona";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"94";"Alveolata";"Ciliophora";"Litostomatea";"Trichostomatia";"Buetschliidae";"Prorodonopsis";"Prorodonopsis_coli";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"95";"Alveolata";"Ciliophora";"Litostomatea";"Trichostomatia";"Entodiniomorphina_1";"Entodiniomorphina_1_X";"Entodiniomorphina_1_X_sp";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"96";"Alveolata";"Ciliophora";"Litostomatea";"Trichostomatia";"Isotrichidae_2";"Dasytricha";"Dasytricha_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"97";"Alveolata";"Ciliophora";"Litostomatea";"Trichostomatia";"Isotrichidae_2";"Isotrichidae_2_X";"Isotrichidae_2_X_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"98";"Alveolata";"Ciliophora";"Litostomatea";"Trichostomatia";"Ophryoscolecidae_2";"Entodinium_1";"Entodinium_1_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"99";"Alveolata";"Ciliophora";"Litostomatea";"Trichostomatia";"Trichostomatia_X";"Helicozoster";"Helicozoster_indicus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"100";"Alveolata";"Ciliophora";"Litostomatea";"Trichostomatia";"Trichostomatia_X";"Trichostomatia_XX";"Trichostomatia_XX_sp";1;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;1;1;1
"101";"Alveolata";"Ciliophora";"Nassophorea";"Nassophorea_X";"Colpodidiidae";"Colpodidiidae_X";"Colpodidiidae_X_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"102";"Alveolata";"Ciliophora";"Nassophorea";"Nassophorea_X";"Colpodidiidae";"Colpodidium";"Colpodidium_caudatum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"103";"Alveolata";"Ciliophora";"Nassophorea";"Nassophorea_X";"Discotrichidae";"NASSO_1";"NASSO_1_sp";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"104";"Alveolata";"Ciliophora";"Nassophorea";"Nassophorea_X";"Discotrichidae";"NASSO_2";"NASSO_2_sp";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"105";"Alveolata";"Ciliophora";"Nassophorea";"Nassophorea_X";"Microthoracida";"Leptopharynx";"Leptopharynx_costatus";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"106";"Alveolata";"Ciliophora";"Nassophorea";"Nassophorea_X";"Microthoracida";"Microthoracida_X";"Microthoracida_X_sp";0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"107";"Alveolata";"Ciliophora";"Nassophorea";"Nassophorea_X";"Microthoracida";"Trochiliopsis";"Trochiliopsis_australis";0;2;0;0;1;1;7;11;0;0;0;0;1;0;0;0;1;0;0;5;9;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"108";"Alveolata";"Ciliophora";"Nassophorea";"Nassophorea_X";"Nassulida";"Furgasonia";"Furgasonia_blochmanni";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"109";"Alveolata";"Ciliophora";"Nassophorea";"Nassophorea_X";"Nassulida";"Nassulida_X";"Nassulida_X_sp";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"110";"Alveolata";"Ciliophora";"Nassophorea";"Nassophorea_X";"Pseudomicrothoracidae";"Pseudomicrothorax";"Pseudomicrothorax_dubius";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"111";"Alveolata";"Ciliophora";"Oligohymenophorea";"Apostomatia";"Apostomatia_X";"Apostomatia_XX";"Apostomatia_XX_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"112";"Alveolata";"Ciliophora";"Oligohymenophorea";"Apostomatia";"Opalinopsidae";"Chromidina";"Chromidina_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"113";"Alveolata";"Ciliophora";"Oligohymenophorea";"Astomatia";"Astomatida";"Astomatida_X";"Astomatida_X_sp";0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;4;1;1;7;0;0;0;0;0;0
"114";"Alveolata";"Ciliophora";"Oligohymenophorea";"Astomatia";"Astomatida";"Metaracoelophrya";"Metaracoelophrya_intermedia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"115";"Alveolata";"Ciliophora";"Oligohymenophorea";"Astomatia";"Astomatida";"Paraclausilocola";"Paraclausilocola_constricta";0;0;0;0;3;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"116";"Alveolata";"Ciliophora";"Oligohymenophorea";"Hymenostomatia";"Glaucomidae";"Anteglaucoma";"Anteglaucoma_harbinensis";0;0;0;0;4;1;20;0;0;4;0;0;2;2;0;0;0;2;0;0;4;7;0;0;0;2;0;0;4;0;0;0;3;3;0;0;1;0;0;0;1;0;0;0;0;0;3;1;2
"117";"Alveolata";"Ciliophora";"Oligohymenophorea";"Hymenostomatia";"Glaucomidae";"Glaucoma";"Glaucoma_scintillans";0;0;0;0;0;0;11;0;0;10;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;3;0;0;0;0;4;2;0
"118";"Alveolata";"Ciliophora";"Oligohymenophorea";"Hymenostomatia";"Glaucomidae";"Glaucomidae_X";"Glaucomidae_X_sp";0;0;0;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0
"119";"Alveolata";"Ciliophora";"Oligohymenophorea";"Hymenostomatia";"Ophryoglenida";"Ichthyophthirius";"Ichthyophthirius_multifiliis";0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"120";"Alveolata";"Ciliophora";"Oligohymenophorea";"Hymenostomatia";"Ophryoglenida";"Ophryoglena";"Ophryoglena_catenula";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"121";"Alveolata";"Ciliophora";"Oligohymenophorea";"Hymenostomatia";"Tetrahymenida";"Tetrahymena";"Tetrahymena_australis";0;1;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;2;0
"122";"Alveolata";"Ciliophora";"Oligohymenophorea";"Hymenostomatia";"Tetrahymenida";"Tetrahymena";"Tetrahymena_bergeri";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"123";"Alveolata";"Ciliophora";"Oligohymenophorea";"Hymenostomatia";"Tetrahymenida";"Tetrahymena";"Tetrahymena_empidokyrea";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"124";"Alveolata";"Ciliophora";"Oligohymenophorea";"Hymenostomatia";"Tetrahymenida";"Tetrahymena";"Tetrahymena_farahensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"125";"Alveolata";"Ciliophora";"Oligohymenophorea";"Hymenostomatia";"Tetrahymenida";"Tetrahymena";"Tetrahymena_farleyi";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"126";"Alveolata";"Ciliophora";"Oligohymenophorea";"Hymenostomatia";"Tetrahymenida";"Tetrahymena";"Tetrahymena_patula";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"127";"Alveolata";"Ciliophora";"Oligohymenophorea";"Hymenostomatia";"Tetrahymenida";"Tetrahymena";"Tetrahymena_pyriformis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
"128";"Alveolata";"Ciliophora";"Oligohymenophorea";"Hymenostomatia";"Tetrahymenida";"Tetrahymena";"Tetrahymena_tropicalis";0;0;0;0;0;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;4;0;0;0;0;0;0;1;1;0;0;0;0;12;4;3
"129";"Alveolata";"Ciliophora";"Oligohymenophorea";"Hymenostomatia";"Tetrahymenida";"Tetrahymenida_X";"Tetrahymenida_X_sp";4;11;1;0;0;3;21;4;7;60;0;1;34;2;0;2;3;2;1;0;6;1;0;0;3;15;0;0;160;7;0;0;7;23;0;1;13;0;0;4;20;37;0;2;4;2;88;128;27
"130";"Alveolata";"Ciliophora";"Oligohymenophorea";"OLIGO4";"OLIGO4_X";"OLIGO4_XX";"OLIGO4_XX_sp";0;0;0;0;0;2;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"131";"Alveolata";"Ciliophora";"Oligohymenophorea";"OLIGO5";"OLIGO5_X";"OLIGO5_XX";"OLIGO5_XX_sp";0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;1;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0
"132";"Alveolata";"Ciliophora";"Oligohymenophorea";"OLIGO8";"OLIGO8_X";"OLIGO8_XX";"OLIGO8_XX_sp";0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"133";"Alveolata";"Ciliophora";"Oligohymenophorea";"Oligohymenophorea_X";"Conchophthiridae";"Conchophthirus";"Conchophthirus_cucumis";0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"134";"Alveolata";"Ciliophora";"Oligohymenophorea";"Oligohymenophorea_X";"Oligohymenophorea_XX";"Dexiotricha";"Dexiotricha_cf._granulosa";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"Alveolata";"Ciliophora";"Oligohymenophorea";"Oligohymenophorea_X";"Oligohymenophorea_XX";"Oligohymenophorea_XXX";"Oligohymenophorea_XXX_sp";0;0;0;0;41;3;0;327;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;2;7;0;6;0;0;0;0;0;0;0;1;16;3;17;29;0;0;0;0;0;0
"136";"Alveolata";"Ciliophora";"Oligohymenophorea";"Oligohymenophorea_X";"Oligohymenophorea_XX";"Paratetrahymena";"Paratetrahymena_wassi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0
"137";"Alveolata";"Ciliophora";"Oligohymenophorea";"Oligohymenophorea_X";"Oligohymenophorea_XX";"Pseudoplatynematum";"Pseudoplatynematum_denticulatum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"138";"Alveolata";"Ciliophora";"Oligohymenophorea";"Oligohymenophorea_X";"Oligohymenophorea_XX";"Sathrophilus";"Sathrophilus_sp";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"139";"Alveolata";"Ciliophora";"Oligohymenophorea";"Oligohymenophorea_X";"Urocentridae";"Urocentrum";"Urocentrum_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"140";"Alveolata";"Ciliophora";"Oligohymenophorea";"Oligohymenophorea_X";"Urocentridae";"Urocentrum";"Urocentrum_turbo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"141";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Frontoniidae_1";"Frontonia_1";"Frontonia_paramagna";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"142";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Frontoniidae_1";"Frontonia_1";"Frontonia_vernalis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"143";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Frontoniidae_1";"Frontoniidae_1_X";"Frontoniidae_1_X_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"144";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Lembadionidae";"Lembadion";"Lembadion_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"145";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Parameciidae";"Paramecium";"Paramecium_biaurelia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"146";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Parameciidae";"Paramecium";"Paramecium_buetschlii";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"147";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Parameciidae";"Paramecium";"Paramecium_caudatum";0;2;0;0;0;0;3;0;0;2;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2
"148";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Parameciidae";"Paramecium";"Paramecium_duboscqui";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
"149";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Parameciidae";"Paramecium";"Paramecium_jenningsi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"150";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Parameciidae";"Paramecium";"Paramecium_multimicronucleatum";0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;24
"151";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Parameciidae";"Paramecium";"Paramecium_sp";0;6;5;0;0;0;5;0;0;0;0;0;2;0;0;0;1;0;0;0;7;0;0;1;0;0;0;0;0;1;0;0;19;0;0;0;0;0;0;0;2;0;0;0;0;0;2;4;8
"152";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Peniculida";"Frontonia_2";"Frontonia_2_elegans";0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"153";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Peniculida";"Frontonia_2";"Frontonia_didieri";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"154";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Peniculida";"Peniculida_X";"Peniculida_X_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"155";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"OLIGO2";"OLIGO2_X";"OLIGO2_X_sp";8;32;75;2;3;5;7;23;104;32;53;0;16;2;1;0;12;9;2;2;2;0;0;2;0;0;0;0;8;7;0;2;1;13;0;0;1;4;4;2;6;0;0;0;0;0;11;12;10
"156";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"OLIGO3";"OLIGO3_X";"OLIGO3_X_sp";2;0;5;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"157";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Operculariidae";"OLIGO1";"OLIGO1_sp";2450;37;1;57;25;9;4;210;33;2;17;68;179;0;39;9;20;0;10;0;0;2;1;12;2;0;8;21;71;0;12;214;40;0;69;3;5;0;4;0;2;0;0;8;0;14;0;4;0
"158";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Operculariidae";"Opercularia";"Opercularia_microdiscum";80;7;0;3;1;0;0;6;1;1;1;3;10;0;1;2;0;0;1;0;0;0;0;0;0;0;0;1;7;0;0;18;3;0;2;0;0;0;0;0;1;0;0;1;0;4;0;0;0
"159";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Operculariidae";"Operculariidae_X";"Operculariidae_X_sp";2210;9;6;39;15;2;2;131;10;10;14;126;167;1;63;9;17;1;13;0;0;0;2;11;12;0;6;10;36;0;14;176;16;0;31;0;5;0;1;103;159;10;67;11;3;6;2;3;0
"160";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Scyphidiidae_1";"Scyphidia";"Scyphidia_ubiquita";24;7;0;2;1;0;0;1;0;0;0;0;5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"161";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Scyphidiidae_1";"Scyphidiidae_1_X";"Scyphidiidae_1_X_sp";56;3;0;5;1;0;0;1;0;1;1;2;2;0;0;1;4;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"162";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Apocarchesium";"Apocarchesium_arndti";0;47;0;0;0;0;0;3;0;0;0;9;7;0;13;8;4;0;2;0;0;0;0;12;0;0;36;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0
